class_name,method_name,code_lines 
SimpleNamedFieldsType,getTwo,3
SimpleNamedFieldsType,readObject,6
SimpleNamedFieldsType,setOne,3
SimpleNamedFieldsType,setTwo,3
SimpleNamedFieldsType,writeObject,7
SerializableConverterTest,testCanAliasField,25
SerializableConverterTest,testCanAliasNamedField,25
SerializableConverterTest,testCanHandleFieldsDeclaredWithSerializableInterface,19
SerializableConverterTest,testCanOmitFieldAtDeserialization,23
SerializableConverterTest,testCanOmitFieldAtSerialization,21
SerializableConverterTest,testCanOmitInheritedFieldAtDeserialization,30
SerializableConverterTest,testCanOmitInheritedFieldAtSerialization,28
SerializableConverterTest,testCanOmitNamedFieldAtDeserialization,24
SerializableConverterTest,testCanOmitNamedFieldAtSerialization,22
SerializationMethodInvoker,callReadObject,3
SerializationMethodInvoker,callReadResolve,3
SerializationMethodInvoker,callWriteObject,3
SerializationMethodInvoker,callWriteReplace,3
SerializationMethodInvoker,flushCache,3
SerializationMethodInvoker,supportsReadObject,3
SerializationMethodInvoker,supportsWriteObject,3
FieldComparator,compare,3
FieldComparator,compare,19
SortableFieldKeySorter,flushCache,3
SortableFieldKeySorter,registerFieldOrder,3
SortableFieldKeySorter,sort,13
SortableFieldKeySorterTest,buildMap,16
SortableFieldKeySorterTest,testComplainsIfSomeFieldIsNotSpecified,10
SortableFieldKeySorterTest,testDoesNotAffectUnregisteredTypes,8
SortableFieldKeySorterTest,testIgnoresUnknownFields,12
SortableFieldKeySorterTest,testSortsMapAccordingToDefinedFieldOrder,12
Sun14ReflectionProvider,readResolve,4
SunLimitedUnsafeReflectionProvider,newInstance,23
SunLimitedUnsafeReflectionProvider,readResolve,4
SunLimitedUnsafeReflectionProvider,validateFieldAccess,3
SunLimitedUnsafeReflectionProviderTest,createReflectionProvider,3
SunLimitedUnsafeReflectionProviderTest,testCanInstantiateWithoutInitializer,3
SunLimitedUnsafeReflectionProviderTest,testCanWriteFinalFields,32
SunUnsafeReflectionProvider,getFieldOffset,9
SunUnsafeReflectionProvider,init,4
SunUnsafeReflectionProvider,readResolve,4
SunUnsafeReflectionProvider,write,43
SunUnsafeReflectionProvider,writeField,3
SunUnsafeReflectionProviderTest,createReflectionProvider,3
1,compare,7
XStream12FieldKeySorter,sort,17
AbstractChronoLocalDateConverter,parseChronoLocalDate,37
ChronologyConverter,canConvert,3
ChronologyConverter,fromString,12
ChronologyConverter,toString,3
DurationConverter,canConvert,3
DurationConverter,fromString,9
HijrahDateConverter,canConvert,3
HijrahDateConverter,chronoLocalDateOf,4
HijrahDateConverter,eraOf,3
HijrahDateConverter,fromString,3
InstantConverter,canConvert,3
InstantConverter,fromString,9
JapaneseDateConverter,canConvert,3
JapaneseDateConverter,chronoLocalDateOf,4
JapaneseDateConverter,eraOf,3
JapaneseDateConverter,fromString,3
JapaneseEraConverter,canConvert,3
JapaneseEraConverter,fromString,12
LocalDateConverter,canConvert,3
LocalDateConverter,fromString,9
LocalDateTimeConverter,canConvert,3
LocalDateTimeConverter,fromString,9
LocalDateTimeConverter,toString,8
LocalTimeConverter,canConvert,3
LocalTimeConverter,fromString,9
LocalTimeConverter,toString,8
MinguoDateConverter,canConvert,3
MinguoDateConverter,chronoLocalDateOf,4
MinguoDateConverter,eraOf,3
MinguoDateConverter,fromString,3
MonthDayConverter,canConvert,3
MonthDayConverter,fromString,9
OffsetDateTimeConverter,canConvert,3
OffsetDateTimeConverter,fromString,9
OffsetDateTimeConverter,toString,8
OffsetTimeConverter,canConvert,3
OffsetTimeConverter,fromString,9
OffsetTimeConverter,toString,8
PeriodConverter,canConvert,3
PeriodConverter,fromString,9
SystemClockConverter,canConvert,3
SystemClockConverter,marshal,6
SystemClockConverter,unmarshal,6
ThaiBuddhistDateConverter,canConvert,3
ThaiBuddhistDateConverter,chronoLocalDateOf,4
ThaiBuddhistDateConverter,eraOf,3
ThaiBuddhistDateConverter,fromString,3
ValueRangeConverter,canConvert,3
ValueRangeConverter,marshal,7
ValueRangeConverter,unmarshal,22
ValueRangeConverter,write,5
WeekFieldsConverter,canConvert,3
WeekFieldsConverter,marshal,9
WeekFieldsConverter,unmarshal,29
YearConverter,canConvert,3
YearConverter,fromString,9
YearMonthConverter,canConvert,3
YearMonthConverter,fromString,9
ZoneIdConverter,canConvert,3
ZoneIdConverter,fromString,12
ZoneIdConverter,toString,7
ZonedDateTimeConverter,canConvert,3
ZonedDateTimeConverter,fromString,9
ZonedDateTimeConverter,toString,8
ConversionExceptionTest,testDebugMessageIsNotNested,13
ConversionExceptionTest,testInfoRetainsOrder,13
ErrorWritingException,add,12
ErrorWritingException,addData,11
ErrorWritingException,get,3
ErrorWritingException,getMessage,18
ErrorWritingException,getShortMessage,3
ErrorWritingException,keys,3
ErrorWritingException,set,11
SingleValueConverterWrapper,appendErrors,6
SingleValueConverterWrapper,canConvert,3
SingleValueConverterWrapper,fromString,3
SingleValueConverterWrapper,marshal,3
SingleValueConverterWrapper,toString,3
SingleValueConverterWrapper,unmarshal,3
ArrayIterator,hasNext,3
ArrayIterator,next,3
ArrayIterator,remove,3
Base64Encoder,computeResultingStringSize,8
Base64Encoder,decode,18
Base64Encoder,encode,19
Base64Encoder,mapCharToInt,13
Base64EncoderTest,testDecodesLinesWithCRLF,9
Base64EncoderTest,testDecodesLinesWithLF,9
Base64EncoderTest,testDecodesShortLines,5
Base64EncoderTest,testDecodesUnwrappedLines,9
Base64EncoderTest,testDoesNotPadWhenMultipleOfThree,6
Base64EncoderTest,testEncodesEntireByteArrayAsString,6
Base64EncoderTest,testExactly76Chars,6
Base64EncoderTest,testHandlesAllNegativeBytes,11
Base64EncoderTest,testHandlesAllPositiveBytes,11
Base64EncoderTest,testHandlesZeroByte,6
Base64EncoderTest,testInitializeStringBufferWithExpectedSizeUsing140BytesInput,7
Base64EncoderTest,testInitializeStringBufferWithExpectedSizeUsing1BytesInput,4
Base64EncoderTest,testInitializeStringBufferWithExpectedSizeUsing4BytesInput,4
Base64EncoderTest,testInitializeStringBufferWithExpectedSizeUsing6BytesInput,4
Base64EncoderTest,testModeWithoutLineWraps,10
Base64EncoderTest,testPadsDoubleMissingByteWhenNotMultipleOfThree,6
Base64EncoderTest,testPadsSingleMissingByteWhenNotMultipleOfThree,6
Base64EncoderTest,testProducesEmptyStringWhenNoBytesGiven,6
Base64EncoderTest,testWrapsLinesAt76Chars,12
Base64JAXBCodec,decode,3
Base64JAXBCodec,encode,3
Base64JAXBCodecTest,testDecodesLinesWithCRLF,8
Base64JAXBCodecTest,testDecodesLinesWithLF,8
Base64JAXBCodecTest,testDecodesShortLines,5
Base64JAXBCodecTest,testDoesNotPadWhenMultipleOfThree,6
Base64JAXBCodecTest,testEncodesEntireByteArrayAsString,6
Base64JAXBCodecTest,testHandlesAllNegativeBytes,11
Base64JAXBCodecTest,testHandlesAllPositiveBytes,11
Base64JAXBCodecTest,testHandlesZeroByte,6
Base64JAXBCodecTest,testModeWithoutLineWraps,9
Base64JAXBCodecTest,testPadsDoubleMissingByteWhenNotMultipleOfThree,6
Base64JAXBCodecTest,testPadsSingleMissingByteWhenNotMultipleOfThree,6
Base64JAXBCodecTest,testProducesEmptyStringWhenNoBytesGiven,6
Base64JavaUtilCodec,decode,3
Base64JavaUtilCodec,encode,3
Base64JavaUtilCodecTest,testDecodesLinesWithCRLF,8
Base64JavaUtilCodecTest,testDecodesLinesWithLF,8
Base64JavaUtilCodecTest,testDecodesShortLines,5
Base64JavaUtilCodecTest,testDoesNotPadWhenMultipleOfThree,6
Base64JavaUtilCodecTest,testEncodesEntireByteArrayAsString,6
Base64JavaUtilCodecTest,testHandlesAllNegativeBytes,11
Base64JavaUtilCodecTest,testHandlesAllPositiveBytes,11
Base64JavaUtilCodecTest,testHandlesZeroByte,6
Base64JavaUtilCodecTest,testModeWithoutLineWraps,9
Base64JavaUtilCodecTest,testPadsDoubleMissingByteWhenNotMultipleOfThree,6
Base64JavaUtilCodecTest,testPadsSingleMissingByteWhenNotMultipleOfThree,6
Base64JavaUtilCodecTest,testProducesEmptyStringWhenNoBytesGiven,6
Replacement,readResolve,3
ClassLoaderReference,getReference,3
ClassLoaderReference,loadClass,3
ClassLoaderReference,setReference,3
ClassLoaderReference,writeReplace,3
Cloneables,clone,29
Cloneables,cloneIfPossible,4
CloneableTypedNull,clone,3
CloneablesTest,testCloneOfCloneable,5
CloneablesTest,testCloneOfNotCloneable,4
CloneablesTest,testCloneOfPrimitiveArray,5
CloneablesTest,testCloneOfStringArray,3
CloneablesTest,testCloneOfUncloneable,9
CloneablesTest,testPossibleCloneOfCloneable,5
CloneablesTest,testPossibleCloneOfNotCloneable,4
CompositeClassLoader,add,6
CompositeClassLoader,addInternal,14
CompositeClassLoader,cleanup,7
CompositeClassLoader,loadClass,33
CustomGetField,defaulted,3
CustomGetField,get,3
CustomGetField,get,3
CustomGetField,get,3
CustomGetField,get,3
CustomGetField,get,3
CustomGetField,get,3
CustomGetField,get,3
CustomGetField,get,3
CustomGetField,get,3
CustomGetField,get,3
CustomGetField,getObjectStreamClass,3
CustomObjectInputStream,available,3
CustomObjectInputStream,close,3
CustomObjectInputStream,defaultReadObject,3
CustomObjectInputStream,getInstance,4
CustomObjectInputStream,getInstance,17
CustomObjectInputStream,getInstance,4
CustomObjectInputStream,mark,3
CustomObjectInputStream,markSupported,3
CustomObjectInputStream,peekCallback,3
CustomObjectInputStream,popCallback,3
CustomObjectInputStream,pushCallback,3
CustomObjectInputStream,read,3
CustomObjectInputStream,read,3
CustomObjectInputStream,read,8
CustomObjectInputStream,readBoolean,3
CustomObjectInputStream,readByte,3
CustomObjectInputStream,readChar,3
CustomObjectInputStream,readDouble,3
CustomObjectInputStream,readFields,3
CustomObjectInputStream,readFloat,3
CustomObjectInputStream,readFully,3
CustomObjectInputStream,readFully,4
CustomObjectInputStream,readInt,3
CustomObjectInputStream,readLine,3
CustomObjectInputStream,readLong,3
CustomObjectInputStream,readObjectOverride,3
CustomObjectInputStream,readShort,3
CustomObjectInputStream,readUTF,3
CustomObjectInputStream,readUnshared,3
CustomObjectInputStream,readUnsignedByte,3
CustomObjectInputStream,readUnsignedShort,3
CustomObjectInputStream,registerValidation,4
CustomObjectInputStream,reset,3
CustomObjectInputStream,resolveClass,8
CustomObjectInputStream,skip,3
CustomObjectInputStream,skipBytes,3
CustomPutField,asMap,3
CustomPutField,put,3
CustomPutField,put,3
CustomPutField,put,3
CustomPutField,put,3
CustomPutField,put,3
CustomPutField,put,3
CustomPutField,put,3
CustomPutField,put,3
CustomPutField,put,3
CustomPutField,write,3
CustomObjectOutputStream,close,3
CustomObjectOutputStream,defaultWriteObject,3
CustomObjectOutputStream,flush,3
CustomObjectOutputStream,getInstance,17
CustomObjectOutputStream,peekCallback,3
CustomObjectOutputStream,popCallback,3
CustomObjectOutputStream,pushCallback,3
CustomObjectOutputStream,putFields,5
CustomObjectOutputStream,reset,3
CustomObjectOutputStream,useProtocolVersion,3
CustomObjectOutputStream,write,3
CustomObjectOutputStream,write,5
CustomObjectOutputStream,write,3
CustomObjectOutputStream,writeBoolean,3
CustomObjectOutputStream,writeByte,3
CustomObjectOutputStream,writeBytes,3
CustomObjectOutputStream,writeChar,3
CustomObjectOutputStream,writeChars,3
CustomObjectOutputStream,writeDouble,3
CustomObjectOutputStream,writeFields,4
CustomObjectOutputStream,writeFloat,3
CustomObjectOutputStream,writeInt,3
CustomObjectOutputStream,writeLong,3
CustomObjectOutputStream,writeObjectOverride,3
CustomObjectOutputStream,writeShort,3
CustomObjectOutputStream,writeUTF,3
CustomObjectOutputStream,writeUnshared,3
DefaultDriver,create,3
DefaultDriver,create,3
1,compare,3
TypedValue,toString,3
DependencyInjectionFactory,newInstance,3
DependencyInjectionFactory,newInstance,3
DependencyInjectionFactory,newInstance,183
Thing,getFirst,3
Thing,getSecond,3
Thing,getTestCase,3
DependencyInjectionFactoryTest,testDependencyInjectionWithMatchingParameterSequence,11
DependencyInjectionFactoryTest,testWillMatchArbitraryOrderForOneAvailableConstructorOnly,10
DependencyInjectionFactoryTest,testWillMatchFirstMatchingDependency,13
DependencyInjectionFactoryTest,testWillMatchMostSpecificDependency,12
DependencyInjectionFactoryTest,testWillMatchNullValue,11
DependencyInjectionFactoryTest,testWillMatchPrimitives,10
DependencyInjectionFactoryTest,testWillSelectMatchingConstructor,17
DependencyInjectionFactoryTest,testWillSelectMatchingConstructorForFirstMatchingArguments,19
DependencyInjectionFactoryTest,testWillUseArbitraryOrder,11
DependencyInjectionFactoryTest,testWillUseDefaultConstructor,6
FastField,equals,18
FastField,getDeclaringClass,3
FastField,getName,3
FastField,hashCode,3
FastField,toString,3
FastStack,get,3
FastStack,getArray,3
FastStack,hasStuff,3
FastStack,peek,3
FastStack,pop,5
FastStack,popSilently,3
FastStack,push,7
FastStack,replace,5
FastStack,replaceSilently,3
FastStack,resizeStack,5
FastStack,size,3
FastStack,toString,11
FastStackTest,test,16
Fields,find,15
Fields,locate,21
Fields,read,13
Fields,wrap,6
Fields,write,13
HierarchicalStreams,readClassAttribute,11
HierarchicalStreams,readClassType,10
ISO8601JavaTimeConverter,canConvert,3
ISO8601JavaTimeConverter,fromString,164
ISO8601JavaTimeConverter,toString,8
ISO8601JodaTimeConverter,canConvert,3
ISO8601JodaTimeConverter,fromString,27
ISO8601JodaTimeConverter,toString,4
IdWrapper,equals,3
IdWrapper,get,3
IdWrapper,hashCode,3
IdWrapper,toString,3
WeakIdWrapper,equals,3
WeakIdWrapper,hashCode,3
WeakIdWrapper,toString,4
ObjectIdDictionary,associateId,4
ObjectIdDictionary,cleanup,6
ObjectIdDictionary,containsId,4
ObjectIdDictionary,lookupId,4
ObjectIdDictionary,removeId,4
ObjectIdDictionary,size,4
ObjectIdDictionaryTest,testEntriesAreGarbageCollected,16
ObjectIdDictionaryTest,testMapsIdsToObjectReferences,12
ObjectIdDictionaryTest,testTreatsObjectsThatAreEqualButNotSameInstanceAsDifferentReference,9
OrderRetainingMap,clear,5
OrderRetainingMap,entrySet,10
OrderRetainingMap,keySet,3
OrderRetainingMap,put,10
OrderRetainingMap,putAll,5
OrderRetainingMap,remove,8
OrderRetainingMap,values,3
OrderRetainingMapTest,assertNextEntryEquals,8
OrderRetainingMapTest,assertNextEquals,4
OrderRetainingMapTest,assertNoMore,3
OrderRetainingMapTest,setUp,8
OrderRetainingMapTest,testMaintainsOrderOfEntries,8
OrderRetainingMapTest,testMaintainsOrderOfEntriesAfterCopyCtor,10
OrderRetainingMapTest,testMaintainsOrderOfKeySet,8
OrderRetainingMapTest,testMaintainsOrderOfValues,8
Pool,fetchFromPool,27
Pool,newArray,3
Pool,putInPool,21
1,getKey,3
1,getValue,3
1,setValue,3
ArraySetComparator,compare,23
PresortedMap,clear,3
PresortedMap,comparator,3
PresortedMap,containsKey,3
PresortedMap,containsValue,3
PresortedMap,entrySet,3
PresortedMap,firstKey,3
PresortedMap,get,3
PresortedMap,headMap,3
PresortedMap,isEmpty,3
PresortedMap,keySet,7
PresortedMap,lastKey,3
PresortedMap,put,20
PresortedMap,putAll,7
PresortedMap,remove,3
PresortedMap,size,3
PresortedMap,subMap,3
PresortedMap,tailMap,3
PresortedMap,values,7
PresortedSet,add,3
PresortedSet,addAll,3
PresortedSet,clear,3
PresortedSet,comparator,3
PresortedSet,contains,3
PresortedSet,containsAll,3
PresortedSet,equals,3
PresortedSet,first,3
PresortedSet,hashCode,3
PresortedSet,headSet,3
PresortedSet,isEmpty,3
PresortedSet,iterator,3
PresortedSet,last,3
PresortedSet,remove,3
PresortedSet,removeAll,3
PresortedSet,retainAll,3
PresortedSet,size,3
PresortedSet,subSet,3
PresortedSet,tailSet,3
PresortedSet,toArray,3
PresortedSet,toArray,3
Primitives,box,3
Primitives,isBoxed,3
Primitives,primitiveType,3
Primitives,representingChar,4
Primitives,unbox,3
PrioritizedItem,compareTo,6
PrioritizedItem,equals,8
PrioritizedItem,hashCode,3
PrioritizedItemIterator,hasNext,3
PrioritizedItemIterator,next,3
PrioritizedItemIterator,remove,3
PrioritizedList,add,6
PrioritizedList,iterator,3
PrioritizedListTest,assertNextEquals,4
PrioritizedListTest,assertNoMore,3
PrioritizedListTest,testHandlesMultipleIsolatedIterators,17
PrioritizedListTest,testIteratesOverElementsInReverseOrderTheyWereAdded,12
PrioritizedListTest,testIteratesOverHighestPriorityItemsFirst,26
QuickWriter,close,9
QuickWriter,flush,9
QuickWriter,raw,8
QuickWriter,raw,8
QuickWriter,write,10
QuickWriter,write,12
QuickWriter,write,12
QuickWriterTest,testUnbuffered,11
SelfStreamingInstanceChecker,canConvert,3
SelfStreamingInstanceChecker,getConverter,3
SelfStreamingInstanceChecker,marshal,6
SelfStreamingInstanceChecker,unmarshal,3
1,noMethod,2
SerializationMembers,callReadObject,15
SerializationMembers,callReadResolve,22
SerializationMembers,callWriteObject,15
SerializationMembers,callWriteReplace,29
SerializationMembers,flushCache,4
SerializationMembers,getMethod,5
SerializationMembers,getMethod,20
SerializationMembers,getRRMethod,19
SerializationMembers,getSerializablePersistentFields,36
SerializationMembers,supportsReadObject,3
SerializationMembers,supportsWriteObject,3
1,newInstance,12
ThreadSafePropertyEditor,fetchFromPool,3
ThreadSafePropertyEditor,getAsText,9
ThreadSafePropertyEditor,setAsText,9
1,newInstance,5
ThreadSafeSimpleDateFormat,fetchFromPool,8
ThreadSafeSimpleDateFormat,format,8
ThreadSafeSimpleDateFormat,parse,8
ThreadSafeSimpleDateFormat,toString,3
1,uncaughtException,4
2,run,22
ThreadSafeSimpleDateFormatTest,testConcurrentDateFormatting,75
ThreadSafeSimpleDateFormatTest,testDateFormatting,7
TypedNull,getType,3
Types,isLambdaType,3
1,visit,3
2,visit,4
3,visit,6
1,getKey,3
1,getValue,3
1,setValue,4
4,visit,24
WeakCache,clear,3
WeakCache,containsKey,3
WeakCache,containsValue,11
WeakCache,createReference,3
WeakCache,entrySet,35
WeakCache,equals,3
WeakCache,get,4
WeakCache,hashCode,3
WeakCache,iterate,26
WeakCache,keySet,3
WeakCache,put,4
WeakCache,remove,4
WeakCache,size,17
WeakCache,toString,3
WeakCache,values,17
WeakCacheTest,testCanUseDifferentMapImplementation,18
WeakCacheTest,testEntriesAreRemovedIfKeyIsGarbageCollected,18
WeakCacheTest,testEntriesAreRemovedIfValueIsGarbageCollected,18
WeakCacheTest,testIsAMap,22
WeakCacheTest,testSelfReferencingEntriesAreRemovedIfKeyIsGarbageCollected,18
WeakCacheTest,testSelfReferencingEntriesAreRemovedIfValueIsGarbageCollected,19
WeakCacheTest,testSelfReferencingEntriesWithObjectsFromPermSpace,33
XmlHeaderAwareReader,close,3
XmlHeaderAwareReader,equals,3
XmlHeaderAwareReader,getEncoding,3
XmlHeaderAwareReader,getHeader,113
XmlHeaderAwareReader,getVersion,3
XmlHeaderAwareReader,hashCode,3
XmlHeaderAwareReader,mark,3
XmlHeaderAwareReader,markSupported,3
XmlHeaderAwareReader,read,3
XmlHeaderAwareReader,read,3
XmlHeaderAwareReader,read,3
XmlHeaderAwareReader,read,3
XmlHeaderAwareReader,ready,3
XmlHeaderAwareReader,reset,3
XmlHeaderAwareReader,skip,3
XmlHeaderAwareReader,toString,3
XmlHeaderAwareReaderTest,testCanHandleImproperSizedPushbackInputStream,6
XmlHeaderAwareReaderTest,testDefaultValues,7
XmlHeaderAwareReaderTest,testEvaluatesEncoding,7
XmlHeaderAwareReaderTest,testEvaluatesVersion,7
XmlHeaderAwareReaderTest,testKeepsAllBytesInStream,7
XmlHeaderAwareReaderTest,testSkipsUtf8BOM,12
XmlHeaderAwareReaderTest,testValueEscaping,6
1,convertAnother,3
1,convertAnother,3
1,currentPath,3
1,get,3
1,keys,3
1,lookupReference,4
1,put,3
1,registerImplicit,6
1,replace,3
Id,getItem,3
Id,getPath,3
AbstractReferenceMarshaller,convert,79
AbstractReferenceUnmarshaller,convert,42
AbstractTreeMarshallingStrategy,marshal,5
AbstractTreeMarshallingStrategy,unmarshal,5
ClassLoaderReference,getReference,3
ClassLoaderReference,readResolve,4
ClassLoaderReference,setReference,5
DefaultConverterLookup,flushCache,8
DefaultConverterLookup,lookupConverterForType,30
DefaultConverterLookup,readResolve,5
DefaultConverterLookup,registerConverter,4
DefaultConverterLookup,writeReplace,5
DefaultConverterLookupTest,testCanReplaceWithHigherPriority,14
EvilClass,evil,3
1,compare,3
JVM,bestReflectionProvider,6
JVM,canCreateDerivedObjectOutputStream,3
JVM,canParseISO8601TimeZoneInDateFormat,3
JVM,canParseUTCDateFormat,3
JVM,canUseSunLimitedUnsafeReflectionProvider,3
JVM,canUseSunUnsafeReflectionProvider,3
JVM,flushCache,2
JVM,getBase64Codec,3
JVM,getMajorJavaVersion,8
JVM,getStaxInputFactory,7
JVM,getStaxOutputFactory,7
JVM,hasOptimizedTreeMapPutAll,3
JVM,hasOptimizedTreeSetAddAll,3
JVM,is14,3
JVM,is15,3
JVM,is16,3
JVM,is17,3
JVM,is18,3
JVM,is19,3
JVM,is9,3
JVM,isAWTAvailable,3
JVM,isAndroid,3
JVM,isIBM,3
JVM,isSQLAvailable,3
JVM,isSwingAvailable,3
JVM,isUnnamedModule,3
JVM,isVersion,7
JVM,loadClass,3
JVM,loadClass,3
JVM,loadClassForName,3
JVM,loadClassForName,12
JVM,main,61
JVM,newReflectionProvider,3
JVM,newReflectionProvider,3
JVM,reverseFieldDefinition,3
JVM,supportsAWT,3
JVM,supportsSQL,3
JVM,supportsSwing,3
JVMTest,testDoesIgnoreLinkageErrors,7
MapBackedDataHolder,get,3
MapBackedDataHolder,keys,3
MapBackedDataHolder,put,3
ReferenceByIDMarshallingStrategyTest,setUp,4
ReferenceByIDMarshallingStrategyTest,testIgnoresImplicitCollection,16
ReferenceByIDMarshallingStrategyTest,testIgnoresImplicitCollectionAtAnyFieldPosition,15
ReferenceByIdMarshaller,createReference,3
ReferenceByIdMarshaller,createReferenceKey,3
ReferenceByIdMarshaller,fireValidReference,6
ReferenceByIdMarshallingStrategy,createMarshallingContext,4
ReferenceByIdMarshallingStrategy,createUnmarshallingContext,4
ReferenceByIdUnmarshaller,getCurrentReferenceKey,4
ReferenceByIdUnmarshaller,getReferenceKey,3
ReferenceByXPathMarshaller,createReference,8
ReferenceByXPathMarshaller,createReferenceKey,3
ReferenceByXPathMarshaller,fireValidReference,3
ReferenceByXPathMarshallingStrategy,createMarshallingContext,4
ReferenceByXPathMarshallingStrategy,createUnmarshallingContext,4
CountingXPathStrategy,createMarshallingContext,8
CountingXPathStrategy,createUnmarshallingContext,8
ReferenceByXPathMarshallingStrategyTest,getReferences,9
ReferenceByXPathMarshallingStrategyTest,getReferences,9
ReferenceByXPathMarshallingStrategyTest,setUp,4
ReferenceByXPathMarshallingStrategyTest,testDoNotKeepXPathMapForImmutablesOnMarshall,19
ReferenceByXPathMarshallingStrategyTest,testDoNotKeepXPathMapForImmutablesOnUnmarshall,20
ReferenceByXPathMarshallingStrategyTest,testDoesKeepXPathMapForBackwardsCompatibleImmutablesOnUnmarshall,27
ReferenceByXPathMarshallingStrategyTest,testStoresReferencesUsingAbsoluteXPath,25
ReferenceByXPathMarshallingStrategyTest,testStoresReferencesUsingRelativeXPath,25
ReferenceByXPathUnmarshaller,getCurrentReferenceKey,3
ReferenceByXPathUnmarshaller,getReferenceKey,7
SequenceGenerator,next,3
TreeMarshaller,convert,11
TreeMarshaller,convertAnother,3
TreeMarshaller,convertAnother,13
TreeMarshaller,get,4
TreeMarshaller,getMapper,3
TreeMarshaller,keys,4
TreeMarshaller,lazilyCreateDataHolder,5
TreeMarshaller,put,4
TreeMarshaller,start,11
TreeMarshallerTest,setUp,4
TreeMarshallerTest,testThrowsExceptionWhenDetectingCircularReferences,13
TreeMarshallingStrategy,createMarshallingContext,4
TreeMarshallingStrategy,createUnmarshallingContext,4
TreeUnmarshaller,addCompletionCallback,3
TreeUnmarshaller,addInformationTo,13
TreeUnmarshaller,convert,15
TreeUnmarshaller,convertAnother,3
TreeUnmarshaller,convertAnother,14
TreeUnmarshaller,currentObject,3
TreeUnmarshaller,get,4
TreeUnmarshaller,getMapper,3
TreeUnmarshaller,getRequiredType,3
TreeUnmarshaller,keys,4
TreeUnmarshaller,lazilyCreateDataHolder,5
TreeUnmarshaller,put,4
TreeUnmarshaller,start,9
AddressBook,getAddresses,3
AddressBook,setAddresses,3
Address,getAddr1,3
Address,getAddr2,3
Address,setAddr1,3
Address,setAddr2,3
TreeUnmarshallerTest,setUp,3
TreeUnmarshallerTest,testUnmarshallingOfAliasedInterfaces,8
HibernatePersistentCollectionConverter,canConvert,7
HibernatePersistentCollectionConverter,unmarshal,3
HibernatePersistentMapConverter,canConvert,3
HibernatePersistentMapConverter,unmarshal,3
HibernatePersistentSortedMapConverter,canConvert,3
HibernatePersistentSortedMapConverter,unmarshal,3
HibernatePersistentSortedSetConverter,canConvert,3
HibernatePersistentSortedSetConverter,unmarshal,3
HibernateProxyConverter,canConvert,4
HibernateProxyConverter,marshal,4
HibernateProxyConverter,unmarshal,3
HibernateMapper,defaultImplementationOf,7
HibernateMapper,serializedClass,13
Hibernate,loadHibernateEnversType,9
Hibernate,loadHibernateType,13
BinaryStreamDriver,createReader,3
BinaryStreamDriver,createReader,3
BinaryStreamDriver,createWriter,3
BinaryStreamDriver,createWriter,3
IdRegistry,get,8
IdRegistry,put,3
BinaryStreamReader,appendErrors,3
BinaryStreamReader,close,7
BinaryStreamReader,getAttribute,3
BinaryStreamReader,getAttribute,3
BinaryStreamReader,getAttributeCount,3
BinaryStreamReader,getAttributeName,3
BinaryStreamReader,getAttributeNames,3
BinaryStreamReader,getLevel,3
BinaryStreamReader,getNodeName,3
BinaryStreamReader,getValue,3
BinaryStreamReader,hasMoreChildren,3
BinaryStreamReader,moveDown,32
BinaryStreamReader,moveUp,36
BinaryStreamReader,peekNextChild,6
BinaryStreamReader,pushBack,8
BinaryStreamReader,readToken,20
BinaryStreamReader,underlyingReader,3
BinaryStreamTest,createReader,10
BinaryStreamTest,setUp,3
BinaryStreamTest,testHandlesMoreThan256Ids,34
IdRegistry,getId,9
BinaryStreamWriter,addAttribute,3
BinaryStreamWriter,close,7
BinaryStreamWriter,endNode,3
BinaryStreamWriter,flush,7
BinaryStreamWriter,setValue,3
BinaryStreamWriter,startNode,3
BinaryStreamWriter,startNode,3
BinaryStreamWriter,underlyingWriter,3
BinaryStreamWriter,write,7
1,hasNext,3
1,next,4
1,remove,3
ReaderDepthState,addAttribute,9
ReaderDepthState,getAttribute,8
ReaderDepthState,getAttribute,13
ReaderDepthState,getAttributeCount,3
ReaderDepthState,getAttributeName,8
ReaderDepthState,getAttributeNames,24
ReaderDepthState,getLevel,3
ReaderDepthState,getName,3
ReaderDepthState,getValue,3
ReaderDepthState,hasMoreChildren,3
ReaderDepthState,pop,3
ReaderDepthState,push,6
ReaderDepthState,setHasMoreChildren,3
ReaderDepthState,setName,3
ReaderDepthState,setValue,3
Formatter,contructToken,16
Formatter,read,8
Formatter,write,15
MapIdToValue,readFrom,4
MapIdToValue,writeTo,4
StartNode,readFrom,3
StartNode,writeTo,3
EndNode,readFrom,2
EndNode,writeTo,2
Attribute,readFrom,4
Attribute,writeTo,4
Value,readFrom,3
Value,writeTo,3
Token,equals,18
Token,getId,3
Token,getType,3
Token,getValue,3
Token,hashCode,7
Token,readId,14
Token,readString,10
Token,toString,3
Token,writeId,21
Token,writeString,11
TokenTest,readOneToken,3
TokenTest,setUp,6
TokenTest,testDoesNotSupportNegativeIds,9
TokenTest,testUsesEightExtraBytesForIdsThatCanBeRepresentedAsLong,6
TokenTest,testUsesFourExtraBytesForIdsThatCanBeRepresentedAsShort,6
TokenTest,testUsesIdForStringsWithMoreThen64KBytes,12
